user_id,first_purchase,last_purchase,frequency,transaction_lines,units,monetary,customer_aov,recency_days,r_score,f_score,m_score,fm_score,segment
1515915625710970768,2021-11-22 18:20:57+00:00,2021-11-22 18:20:57+00:00,1,1,1,136.85,136.85,9,5,1,2,2,Recent Customers
1515915625712077434,2021-11-15 15:38:50+00:00,2021-11-15 15:38:50+00:00,1,1,1,136.85,136.85,16,5,1,2,2,Recent Customers
1515915625713423707,2021-11-18 05:56:38+00:00,2021-11-18 05:56:38+00:00,1,1,1,136.85,136.85,14,5,1,2,2,Recent Customers
1515915625715171660,2021-11-21 14:57:08+00:00,2021-11-21 14:57:08+00:00,1,1,1,136.85,136.85,10,5,1,2,2,Recent Customers
1515915625719378806,2021-11-29 12:14:02+00:00,2021-11-29 12:14:02+00:00,1,1,1,136.85,136.85,2,5,1,2,2,Recent Customers
1515915625719744397,2021-11-30 07:14:35+00:00,2021-11-30 07:14:35+00:00,1,1,1,136.85,136.85,2,5,1,2,2,Recent Customers
1515915625719754875,2021-11-30 11:59:39+00:00,2021-11-30 11:59:39+00:00,1,1,1,136.85,136.85,1,5,1,2,2,Recent Customers
1515915625719766562,2021-11-30 08:09:14+00:00,2021-11-30 08:09:14+00:00,1,1,1,136.85,136.85,2,5,1,2,2,Recent Customers
1515915625196719298,2019-10-08 14:19:18+00:00,2019-10-10 16:29:19+00:00,2,2,2,136.72,68.36,783,1,2,2,2,Hibernating
1515915625421988535,2020-03-17 15:34:56+00:00,2020-03-17 16:31:50+00:00,2,2,2,136.72,68.36,624,1,2,2,2,Hibernating
1515915625425570556,2020-03-05 19:59:15+00:00,2020-03-05 20:04:50+00:00,2,2,2,136.72,68.36,636,1,2,2,2,Hibernating
1515915625449573954,2021-06-08 13:58:32+00:00,2021-06-10 09:34:18+00:00,2,2,2,136.72,68.36,175,3,2,2,2,Potential Loyalists
1515915625601696431,2021-02-07 08:27:41+00:00,2021-02-07 08:56:21+00:00,2,2,2,136.72,68.36,298,2,2,2,2,Hibernating
1515915625622157836,2021-09-07 13:07:47+00:00,2021-09-07 17:15:21+00:00,2,2,2,136.72,68.36,85,4,2,2,2,Recent Customers
1515915625624725938,2021-05-12 12:09:17+00:00,2021-05-12 13:47:38+00:00,2,2,2,136.72,68.36,203,3,2,2,2,Potential Loyalists
1515915625642057019,2021-05-14 20:14:09+00:00,2021-05-15 06:10:29+00:00,2,2,2,136.72,68.36,201,3,2,2,2,Potential Loyalists
1515915625660693373,2021-07-13 20:34:17+00:00,2021-07-14 17:22:55+00:00,2,2,2,136.72,68.36,140,4,2,2,2,Recent Customers
1515915625668389418,2021-08-08 03:14:44+00:00,2021-08-08 06:39:07+00:00,2,2,2,136.72,68.36,116,4,2,2,2,Recent Customers
1515915625605175234,2021-02-13 19:50:12+00:00,2021-02-13 19:50:12+00:00,1,2,2,136.72,136.72,291,2,1,2,2,Hibernating
1515915625595305039,2021-03-11 07:18:37+00:00,2021-03-21 10:28:12+00:00,3,3,3,136.57999999999998,45.526666666666664,255,3,3,2,2,Potential Loyalists
1515915625556302646,2020-12-09 12:17:36+00:00,2020-12-09 12:17:36+00:00,1,1,1,136.44,136.44,357,1,1,2,2,Hibernating
1330678246332695418,2019-01-29 21:39:33+00:00,2020-12-26 12:03:48+00:00,2,2,2,136.39,68.195,340,2,2,2,2,Hibernating
1515915625165594294,2020-01-21 18:56:45+00:00,2020-01-21 18:56:45+00:00,1,1,1,135.58,135.58,680,1,1,2,2,Hibernating
1515915625395948486,2020-01-23 13:39:06+00:00,2020-01-23 13:39:06+00:00,1,1,1,135.58,135.58,678,1,1,2,2,Hibernating
1515915625672257651,2021-09-07 11:33:46+00:00,2021-09-07 11:35:30+00:00,2,2,2,135.48,67.74,85,4,2,2,2,Recent Customers
1515915625155989566,2019-10-29 09:43:53+00:00,2019-10-29 09:43:53+00:00,1,1,1,135.48,135.48,765,1,1,2,2,Hibernating
1515915625363931575,2019-11-29 13:33:09+00:00,2019-11-29 13:33:09+00:00,1,1,1,135.48,135.48,733,1,1,2,2,Hibernating
1515915625523245153,2020-10-07 14:44:28+00:00,2020-10-07 14:44:28+00:00,1,1,1,135.48,135.48,420,1,1,2,2,Hibernating
1515915625532742271,2020-12-31 06:33:58+00:00,2020-12-31 06:33:58+00:00,1,1,1,135.48,135.48,336,2,1,2,2,Hibernating
1515915625538627375,2020-11-22 10:04:20+00:00,2020-11-22 10:04:20+00:00,1,1,1,135.48,135.48,374,1,1,2,2,Hibernating
1515915625545898382,2020-12-01 06:46:27+00:00,2020-12-01 06:46:27+00:00,1,1,1,135.48,135.48,366,1,1,2,2,Hibernating
1515915625556903683,2020-12-11 10:01:36+00:00,2020-12-11 10:01:36+00:00,1,1,1,135.48,135.48,355,1,1,2,2,Hibernating
1515915625563459927,2020-12-15 12:05:50+00:00,2020-12-15 12:05:50+00:00,1,1,1,135.48,135.48,351,2,1,2,2,Hibernating
1515915625564226071,2020-12-19 07:23:46+00:00,2020-12-19 07:23:46+00:00,1,1,1,135.48,135.48,348,2,1,2,2,Hibernating
1515915625570104351,2020-12-28 18:09:43+00:00,2020-12-28 18:09:43+00:00,1,1,1,135.48,135.48,338,2,1,2,2,Hibernating
1515915625572487059,2021-01-03 22:52:24+00:00,2021-01-03 22:52:24+00:00,1,1,1,135.48,135.48,332,2,1,2,2,Hibernating
1515915625593750572,2021-01-16 11:43:24+00:00,2021-01-16 11:43:24+00:00,1,1,1,135.48,135.48,319,2,1,2,2,Hibernating
1515915625602974737,2021-02-08 14:22:21+00:00,2021-02-08 14:22:21+00:00,1,1,1,135.48,135.48,296,2,1,2,2,Hibernating
1515915625604118559,2021-02-11 11:20:22+00:00,2021-02-11 11:20:22+00:00,1,1,1,135.48,135.48,293,2,1,2,2,Hibernating
1515915625615476135,2021-03-11 00:24:15+00:00,2021-03-11 00:24:15+00:00,1,1,1,135.48,135.48,266,3,1,2,2,Potential Loyalists
1515915625622319195,2021-03-29 00:26:07+00:00,2021-03-29 00:26:07+00:00,1,1,1,135.48,135.48,248,3,1,2,2,Potential Loyalists
1515915625635494345,2021-04-24 15:36:02+00:00,2021-04-24 15:36:02+00:00,1,1,1,135.48,135.48,221,3,1,2,2,Potential Loyalists
1515915625637668408,2021-05-01 12:15:33+00:00,2021-05-01 12:15:33+00:00,1,1,1,135.48,135.48,214,3,1,2,2,Potential Loyalists
1515915625643959719,2021-05-20 14:00:48+00:00,2021-05-20 14:00:48+00:00,1,2,2,135.48,135.48,195,3,1,2,2,Potential Loyalists
1515915625646762759,2021-05-28 19:40:41+00:00,2021-05-28 19:40:41+00:00,1,1,1,135.48,135.48,187,3,1,2,2,Potential Loyalists
1515915625646852435,2021-05-29 05:58:48+00:00,2021-05-29 05:58:48+00:00,1,1,1,135.48,135.48,187,3,1,2,2,Potential Loyalists
1515915625658886013,2021-07-08 11:20:40+00:00,2021-07-08 11:20:40+00:00,1,1,1,135.48,135.48,146,4,1,2,2,Recent Customers
1515915625660662179,2021-07-19 07:38:50+00:00,2021-07-19 07:38:50+00:00,1,1,1,135.48,135.48,136,4,1,2,2,Recent Customers
1515915625669464719,2021-08-11 15:19:14+00:00,2021-08-11 15:19:14+00:00,1,1,1,135.48,135.48,112,4,1,2,2,Recent Customers
1515915625671267452,2021-08-16 14:08:25+00:00,2021-08-16 14:08:25+00:00,1,1,1,135.48,135.48,107,4,1,2,2,Recent Customers
1515915625687383366,2021-09-24 14:36:43+00:00,2021-09-24 14:36:43+00:00,1,1,1,135.48,135.48,68,4,1,2,2,Recent Customers
1515915625688672565,2021-09-28 09:25:15+00:00,2021-09-28 09:25:15+00:00,1,2,2,135.48,135.48,65,4,1,2,2,Recent Customers
1515915625688942682,2021-09-28 09:22:37+00:00,2021-09-28 09:22:37+00:00,1,1,1,135.48,135.48,65,4,1,2,2,Recent Customers
1515915625692628892,2021-10-09 07:40:56+00:00,2021-10-09 07:40:56+00:00,1,1,1,135.48,135.48,54,5,1,2,2,Recent Customers
1515915625707980183,2021-11-27 09:11:44+00:00,2021-11-27 09:11:44+00:00,1,1,1,135.48,135.48,5,5,1,2,2,Recent Customers
1515915625714093423,2021-11-19 10:42:45+00:00,2021-11-19 10:42:45+00:00,1,1,1,135.48,135.48,12,5,1,2,2,Recent Customers
1515915625714717315,2021-11-20 16:02:48+00:00,2021-11-20 16:02:48+00:00,1,1,1,135.48,135.48,11,5,1,2,2,Recent Customers
1515915625717890300,2021-11-26 17:54:48+00:00,2021-11-26 17:54:48+00:00,1,1,1,135.48,135.48,5,5,1,2,2,Recent Customers
1515915625604645447,2021-09-14 10:55:46+00:00,2021-11-30 12:00:11+00:00,2,2,2,135.34,67.67,1,5,2,2,2,Recent Customers
1515915625519805639,2020-12-25 12:03:26+00:00,2020-12-25 12:03:26+00:00,1,2,2,135.34,135.34,341,2,1,2,2,Hibernating
1515915625570698679,2020-12-30 11:00:24+00:00,2020-12-30 11:00:24+00:00,1,1,1,135.3,135.3,336,2,1,2,2,Hibernating
1515915625155869814,2019-10-01 11:22:47+00:00,2019-10-01 11:32:55+00:00,2,2,2,135.26,67.63,792,1,2,2,2,Hibernating
1515915625282535876,2019-07-31 17:18:38+00:00,2019-07-31 17:18:38+00:00,1,1,1,134.7,134.7,854,1,1,2,2,Hibernating
1454200080625041953,2019-02-01 08:48:05+00:00,2020-02-14 15:04:43+00:00,2,2,2,134.54,67.27,656,1,2,2,2,Hibernating
1515915625674952736,2021-08-24 15:55:18+00:00,2021-08-24 16:00:59+00:00,2,2,2,134.51,67.255,99,4,2,2,2,Recent Customers
1515915625545354157,2021-07-11 18:32:03+00:00,2021-07-11 18:32:03+00:00,1,1,1,134.51,134.51,143,4,1,2,2,Recent Customers
1515915625620722014,2021-10-07 16:12:32+00:00,2021-10-07 16:12:32+00:00,1,1,1,134.51,134.51,55,5,1,2,2,Recent Customers
1515915625628112513,2021-07-16 11:07:34+00:00,2021-07-16 11:07:34+00:00,1,1,1,134.51,134.51,138,4,1,2,2,Recent Customers
1515915625667293939,2021-08-04 10:51:07+00:00,2021-08-04 10:51:07+00:00,1,1,1,134.51,134.51,119,4,1,2,2,Recent Customers
1515915625692649778,2021-10-07 16:31:36+00:00,2021-10-07 16:31:36+00:00,1,1,1,134.51,134.51,55,5,1,2,2,Recent Customers
1515915625714100878,2021-11-19 11:15:10+00:00,2021-11-19 11:15:10+00:00,1,1,1,134.51,134.51,12,5,1,2,2,Recent Customers
1515915625181572466,2019-01-14 16:22:57+00:00,2019-01-14 16:22:57+00:00,1,1,1,134.29,134.29,1052,1,1,2,2,Hibernating
1515915625218761975,2020-12-13 16:39:02+00:00,2020-12-13 16:39:02+00:00,1,1,1,134.29,134.29,353,1,1,2,2,Hibernating
1515915625288091112,2020-12-25 17:35:08+00:00,2020-12-25 17:35:08+00:00,1,1,1,134.29,134.29,341,2,1,2,2,Hibernating
1515915625368032625,2020-02-29 14:32:50+00:00,2020-02-29 14:32:50+00:00,1,1,1,134.29,134.29,641,1,1,2,2,Hibernating
1515915625415077699,2020-12-25 08:38:59+00:00,2020-12-25 08:38:59+00:00,1,1,1,134.29,134.29,342,2,1,2,2,Hibernating
1515915625526400730,2021-05-13 15:21:52+00:00,2021-05-13 15:21:52+00:00,1,1,1,134.29,134.29,202,3,1,2,2,Potential Loyalists
1515915625527317457,2020-11-18 12:09:25+00:00,2020-11-18 12:09:25+00:00,1,1,1,134.29,134.29,378,1,1,2,2,Hibernating
1515915625528747830,2021-01-30 12:55:30+00:00,2021-01-30 12:55:30+00:00,1,1,1,134.29,134.29,305,2,1,2,2,Hibernating
1515915625529208242,2021-01-18 07:47:59+00:00,2021-01-18 07:47:59+00:00,1,1,1,134.29,134.29,318,2,1,2,2,Hibernating
1515915625531192356,2020-12-12 15:43:44+00:00,2020-12-12 15:43:44+00:00,1,1,1,134.29,134.29,354,1,1,2,2,Hibernating
1515915625531210351,2020-10-27 16:44:54+00:00,2020-10-27 16:44:54+00:00,1,1,1,134.29,134.29,400,1,1,2,2,Hibernating
1515915625531408458,2020-10-29 07:32:01+00:00,2020-10-29 07:32:01+00:00,1,1,1,134.29,134.29,399,1,1,2,2,Hibernating
1515915625535071709,2021-01-25 18:39:12+00:00,2021-01-25 18:39:12+00:00,1,1,1,134.29,134.29,310,2,1,2,2,Hibernating
1515915625535078547,2020-12-17 14:33:36+00:00,2020-12-17 14:33:36+00:00,1,1,1,134.29,134.29,349,2,1,2,2,Hibernating
1515915625536370383,2020-11-06 15:24:01+00:00,2020-11-06 15:24:01+00:00,1,1,1,134.29,134.29,390,1,1,2,2,Hibernating
1515915625537886398,2021-01-25 18:36:26+00:00,2021-01-25 18:36:26+00:00,1,1,1,134.29,134.29,310,2,1,2,2,Hibernating
1515915625548374418,2020-12-09 04:49:09+00:00,2020-12-09 04:49:09+00:00,1,1,1,134.29,134.29,358,1,1,2,2,Hibernating
1515915625548718885,2020-12-05 08:18:03+00:00,2020-12-05 08:18:03+00:00,1,1,1,134.29,134.29,362,1,1,2,2,Hibernating
1515915625550656490,2021-02-02 20:33:48+00:00,2021-02-02 20:33:48+00:00,1,1,1,134.29,134.29,302,2,1,2,2,Hibernating
1515915625552043218,2020-12-07 08:50:33+00:00,2020-12-07 08:50:33+00:00,1,1,1,134.29,134.29,360,1,1,2,2,Hibernating
1515915625563733856,2020-12-16 09:43:01+00:00,2020-12-16 09:43:01+00:00,1,1,1,134.29,134.29,351,2,1,2,2,Hibernating
1515915625564815700,2021-02-09 21:00:09+00:00,2021-02-09 21:00:09+00:00,1,1,1,134.29,134.29,295,2,1,2,2,Hibernating
1515915625565135368,2020-12-19 07:42:34+00:00,2020-12-19 07:42:34+00:00,1,1,1,134.29,134.29,348,2,1,2,2,Hibernating
1515915625567340770,2020-12-23 08:49:17+00:00,2020-12-23 08:49:17+00:00,1,1,1,134.29,134.29,344,2,1,2,2,Hibernating
1515915625568545264,2020-12-25 11:12:15+00:00,2020-12-25 11:12:15+00:00,1,1,1,134.29,134.29,341,2,1,2,2,Hibernating
1515915625568575632,2020-12-25 11:31:22+00:00,2020-12-25 11:31:22+00:00,1,1,1,134.29,134.29,341,2,1,2,2,Hibernating
1515915625571367815,2020-12-31 14:39:18+00:00,2020-12-31 14:39:18+00:00,1,1,1,134.29,134.29,335,2,1,2,2,Hibernating
1515915625580472034,2021-01-29 23:05:31+00:00,2021-01-29 23:05:31+00:00,1,1,1,134.29,134.29,306,2,1,2,2,Hibernating
1515915625592365104,2021-01-12 16:11:01+00:00,2021-01-12 16:11:01+00:00,1,1,1,134.29,134.29,323,2,1,2,2,Hibernating
1515915625593011566,2021-01-16 10:09:22+00:00,2021-01-16 10:09:22+00:00,1,1,1,134.29,134.29,319,2,1,2,2,Hibernating
1515915625594823679,2021-01-19 10:34:47+00:00,2021-01-19 10:34:47+00:00,1,1,1,134.29,134.29,316,2,1,2,2,Hibernating
1515915625595383492,2021-02-05 00:13:23+00:00,2021-02-05 00:13:23+00:00,1,1,1,134.29,134.29,300,2,1,2,2,Hibernating
1515915625606002942,2021-02-16 05:53:18+00:00,2021-02-16 05:53:18+00:00,1,1,1,134.29,134.29,289,2,1,2,2,Hibernating
1515915625606748164,2021-02-18 06:10:16+00:00,2021-02-18 06:10:16+00:00,1,1,1,134.29,134.29,287,2,1,2,2,Hibernating
1515915625618400414,2021-04-22 12:26:49+00:00,2021-04-22 12:26:49+00:00,1,1,1,134.29,134.29,223,3,1,2,2,Potential Loyalists
1515915625622161975,2021-09-22 14:48:23+00:00,2021-09-22 14:48:23+00:00,1,1,1,134.29,134.29,70,4,1,2,2,Recent Customers
1515915625622176551,2021-07-15 13:00:58+00:00,2021-07-15 13:00:58+00:00,1,1,1,134.29,134.29,139,4,1,2,2,Recent Customers
1515915625622325545,2021-10-07 18:31:16+00:00,2021-10-07 18:31:16+00:00,1,1,1,134.29,134.29,55,5,1,2,2,Recent Customers
1515915625626873996,2021-04-02 11:36:26+00:00,2021-04-02 11:36:26+00:00,1,1,1,134.29,134.29,243,3,1,2,2,Potential Loyalists
1515915625636285767,2021-04-27 09:11:45+00:00,2021-04-27 09:11:45+00:00,1,1,1,134.29,134.29,219,3,1,2,2,Potential Loyalists
1515915625636425086,2021-04-27 17:25:42+00:00,2021-04-27 17:25:42+00:00,1,1,1,134.29,134.29,218,3,1,2,2,Potential Loyalists
1515915625638258568,2021-05-03 03:21:49+00:00,2021-05-03 03:21:49+00:00,1,1,1,134.29,134.29,213,3,1,2,2,Potential Loyalists
1515915625640203653,2021-05-09 10:27:24+00:00,2021-05-09 10:27:24+00:00,1,1,1,134.29,134.29,206,3,1,2,2,Potential Loyalists
1515915625641106066,2021-05-17 14:30:20+00:00,2021-05-17 14:30:20+00:00,1,1,1,134.29,134.29,198,3,1,2,2,Potential Loyalists
1515915625644921278,2021-11-21 16:51:39+00:00,2021-11-21 16:51:39+00:00,1,1,1,134.29,134.29,10,5,1,2,2,Recent Customers
1515915625645920687,2021-05-26 12:44:09+00:00,2021-05-26 12:44:09+00:00,1,1,1,134.29,134.29,189,3,1,2,2,Potential Loyalists
1515915625660844565,2021-07-20 08:10:26+00:00,2021-07-20 08:10:26+00:00,1,1,1,134.29,134.29,135,4,1,2,2,Recent Customers
1515915625680068595,2021-09-21 11:14:56+00:00,2021-09-21 11:14:56+00:00,1,1,1,134.29,134.29,71,4,1,2,2,Recent Customers
1515915625681934331,2021-09-10 20:17:44+00:00,2021-09-10 20:17:44+00:00,1,1,1,134.29,134.29,82,4,1,2,2,Recent Customers
1515915625704966552,2021-11-02 10:50:08+00:00,2021-11-02 10:50:08+00:00,1,1,1,134.29,134.29,29,5,1,2,2,Recent Customers
1515915625709505608,2021-11-11 10:23:06+00:00,2021-11-11 10:23:06+00:00,1,1,1,134.29,134.29,20,5,1,2,2,Recent Customers
1515915625710387432,2021-11-12 16:35:44+00:00,2021-11-12 16:35:44+00:00,1,1,1,134.29,134.29,19,5,1,2,2,Recent Customers
1515915625711302307,2021-11-14 09:37:40+00:00,2021-11-14 09:37:40+00:00,1,1,1,134.29,134.29,18,5,1,2,2,Recent Customers
1515915625711826408,2021-11-15 07:31:46+00:00,2021-11-15 07:31:46+00:00,1,1,1,134.29,134.29,17,5,1,2,2,Recent Customers
1515915625712604719,2021-11-16 13:57:59+00:00,2021-11-16 13:57:59+00:00,1,1,1,134.29,134.29,15,5,1,2,2,Recent Customers
1515915625713629333,2021-11-18 12:20:21+00:00,2021-11-18 12:20:21+00:00,1,1,1,134.29,134.29,13,5,1,2,2,Recent Customers
1515915625714445882,2021-11-20 05:06:03+00:00,2021-11-20 05:06:03+00:00,1,1,1,134.29,134.29,12,5,1,2,2,Recent Customers
1515915625716436982,2021-11-23 20:48:30+00:00,2021-11-23 20:48:30+00:00,1,1,1,134.29,134.29,8,5,1,2,2,Recent Customers
1515915625717853524,2021-11-26 10:44:24+00:00,2021-11-26 10:44:24+00:00,1,1,1,134.29,134.29,5,5,1,2,2,Recent Customers
1515915625718705537,2021-11-28 10:52:15+00:00,2021-11-28 10:52:15+00:00,1,1,1,134.29,134.29,3,5,1,2,2,Recent Customers
1515915625720246591,2021-12-01 05:10:11+00:00,2021-12-01 05:10:11+00:00,1,1,1,134.29,134.29,1,5,1,2,2,Recent Customers
1515915625720362544,2021-12-01 09:43:25+00:00,2021-12-01 09:43:25+00:00,1,1,1,134.29,134.29,1,5,1,2,2,Recent Customers
1515915625156221354,2019-03-21 16:17:05+00:00,2019-03-21 16:17:05+00:00,1,1,1,134.21,134.21,986,1,1,2,2,Hibernating
1515915625033717562,2020-01-24 06:33:21+00:00,2020-01-24 06:33:21+00:00,1,1,1,134.11,134.11,678,1,1,2,2,Hibernating
1515915625124019859,2020-11-23 08:55:33+00:00,2020-11-23 08:55:33+00:00,1,1,1,134.11,134.11,374,1,1,2,2,Hibernating
1515915625160103497,2019-10-25 04:03:07+00:00,2019-10-25 04:03:07+00:00,1,1,1,134.11,134.11,769,1,1,2,2,Hibernating
1515915625160151123,2021-02-14 12:13:35+00:00,2021-02-14 12:13:35+00:00,1,1,1,134.11,134.11,290,2,1,2,2,Hibernating
1515915625173225522,2019-12-04 12:10:35+00:00,2019-12-04 12:10:35+00:00,1,1,1,134.11,134.11,728,1,1,2,2,Hibernating
1515915625282519434,2019-11-15 04:54:19+00:00,2019-11-15 04:54:19+00:00,1,1,1,134.11,134.11,748,1,1,2,2,Hibernating
1515915625294812474,2020-03-01 14:23:39+00:00,2020-03-01 14:23:39+00:00,1,1,1,134.11,134.11,640,1,1,2,2,Hibernating
1515915625365710043,2019-11-15 15:51:19+00:00,2019-11-15 15:51:19+00:00,1,1,1,134.11,134.11,747,1,1,2,2,Hibernating
1515915625380521539,2020-05-22 18:00:37+00:00,2020-05-22 18:00:37+00:00,1,1,1,134.11,134.11,558,1,1,2,2,Hibernating
1515915625411676072,2021-09-23 11:49:19+00:00,2021-09-23 11:49:19+00:00,1,1,1,134.11,134.11,69,4,1,2,2,Recent Customers
1515915625426404987,2020-03-07 11:26:11+00:00,2020-03-07 11:26:11+00:00,1,1,1,134.11,134.11,634,1,1,2,2,Hibernating
1515915625497288855,2020-09-19 15:24:39+00:00,2020-09-19 15:24:39+00:00,1,1,1,134.11,134.11,438,1,1,2,2,Hibernating
1515915625499447360,2020-08-07 15:33:16+00:00,2020-08-07 15:33:16+00:00,1,1,1,134.11,134.11,481,1,1,2,2,Hibernating
1515915625517220151,2020-12-16 12:14:43+00:00,2020-12-16 12:14:43+00:00,1,1,1,134.11,134.11,350,2,1,2,2,Hibernating
1515915625526888497,2020-10-18 09:19:02+00:00,2020-10-18 09:19:02+00:00,1,1,1,134.11,134.11,410,1,1,2,2,Hibernating
1515915625532510239,2020-12-07 06:58:10+00:00,2020-12-07 06:58:10+00:00,1,1,1,134.11,134.11,360,1,1,2,2,Hibernating
1515915625534001004,2020-12-16 18:37:44+00:00,2020-12-16 18:37:44+00:00,1,1,1,134.11,134.11,350,2,1,2,2,Hibernating
1515915625540701546,2020-11-18 07:41:35+00:00,2020-11-18 07:41:35+00:00,1,1,1,134.11,134.11,379,1,1,2,2,Hibernating
1515915625548804144,2021-02-23 16:17:41+00:00,2021-02-23 16:17:41+00:00,1,1,1,134.11,134.11,281,2,1,2,2,Hibernating
1515915625568403295,2021-10-14 07:48:24+00:00,2021-10-14 07:48:24+00:00,1,1,1,134.11,134.11,49,5,1,2,2,Recent Customers
1515915625569135614,2020-12-28 15:21:11+00:00,2020-12-28 15:21:11+00:00,1,1,1,134.11,134.11,338,2,1,2,2,Hibernating
1515915625569434807,2020-12-27 10:29:37+00:00,2020-12-27 10:29:37+00:00,1,1,1,134.11,134.11,339,2,1,2,2,Hibernating
1515915625592108187,2021-05-13 13:55:33+00:00,2021-05-13 13:55:33+00:00,1,1,1,134.11,134.11,202,3,1,2,2,Potential Loyalists
1515915625592396126,2021-01-12 17:52:39+00:00,2021-01-12 17:52:39+00:00,1,1,1,134.11,134.11,323,2,1,2,2,Hibernating
1515915625596711577,2021-02-15 15:56:31+00:00,2021-02-15 15:56:31+00:00,1,1,1,134.11,134.11,289,2,1,2,2,Hibernating
1515915625598589772,2021-02-21 12:32:50+00:00,2021-02-21 12:32:50+00:00,1,1,1,134.11,134.11,283,2,1,2,2,Hibernating
1515915625605535190,2021-02-20 18:54:04+00:00,2021-02-20 18:54:04+00:00,1,1,1,134.11,134.11,284,2,1,2,2,Hibernating
1515915625606821285,2021-02-18 09:24:07+00:00,2021-02-18 09:24:07+00:00,1,1,1,134.11,134.11,287,2,1,2,2,Hibernating
1515915625607373574,2021-02-19 13:02:55+00:00,2021-02-19 13:02:55+00:00,1,1,1,134.11,134.11,285,2,1,2,2,Hibernating
1515915625607839067,2021-06-09 19:47:56+00:00,2021-06-09 19:47:56+00:00,1,1,1,134.11,134.11,175,3,1,2,2,Potential Loyalists
1515915625609479278,2021-02-28 07:56:37+00:00,2021-02-28 07:56:37+00:00,1,1,1,134.11,134.11,277,2,1,2,2,Hibernating
1515915625612750456,2021-03-08 16:11:39+00:00,2021-03-08 16:11:39+00:00,1,1,1,134.11,134.11,268,3,1,2,2,Potential Loyalists
1515915625616211489,2021-03-12 19:27:11+00:00,2021-03-12 19:27:11+00:00,1,1,1,134.11,134.11,264,3,1,2,2,Potential Loyalists
1515915625619666575,2021-03-19 15:43:52+00:00,2021-03-19 15:43:52+00:00,1,1,1,134.11,134.11,257,3,1,2,2,Potential Loyalists
1515915625620114464,2021-03-20 23:31:35+00:00,2021-03-20 23:31:35+00:00,1,1,1,134.11,134.11,256,3,1,2,2,Potential Loyalists
1515915625622096893,2021-08-27 09:33:38+00:00,2021-08-27 09:33:38+00:00,1,1,1,134.11,134.11,97,4,1,2,2,Recent Customers
1515915625622148948,2021-08-08 10:03:09+00:00,2021-08-08 10:03:09+00:00,1,1,1,134.11,134.11,115,4,1,2,2,Recent Customers
1515915625622181612,2021-10-07 17:41:46+00:00,2021-10-07 17:41:46+00:00,1,1,1,134.11,134.11,55,5,1,2,2,Recent Customers
1515915625622192635,2021-04-11 16:53:15+00:00,2021-04-11 16:53:15+00:00,1,1,1,134.11,134.11,234,3,1,2,2,Potential Loyalists
1515915625625455864,2021-03-29 07:52:02+00:00,2021-03-29 07:52:02+00:00,1,1,1,134.11,134.11,248,3,1,2,2,Potential Loyalists
1515915625626499318,2021-04-02 12:56:11+00:00,2021-04-02 12:56:11+00:00,1,1,1,134.11,134.11,243,3,1,2,2,Potential Loyalists
1515915625634438019,2021-04-21 12:28:33+00:00,2021-04-21 12:28:33+00:00,1,1,1,134.11,134.11,224,3,1,2,2,Potential Loyalists
1515915625640319610,2021-05-09 19:17:14+00:00,2021-05-09 19:17:14+00:00,1,1,1,134.11,134.11,206,3,1,2,2,Potential Loyalists
1515915625642795038,2021-05-25 06:41:05+00:00,2021-05-25 06:41:05+00:00,1,1,1,134.11,134.11,191,3,1,2,2,Potential Loyalists
1515915625643334606,2021-05-18 20:05:29+00:00,2021-05-18 20:05:29+00:00,1,1,1,134.11,134.11,197,3,1,2,2,Potential Loyalists
1515915625643999169,2021-05-20 16:11:23+00:00,2021-05-20 16:11:23+00:00,1,1,1,134.11,134.11,195,3,1,2,2,Potential Loyalists
1515915625648141582,2021-06-10 05:37:33+00:00,2021-06-10 05:37:33+00:00,1,1,1,134.11,134.11,175,3,1,2,2,Potential Loyalists
1515915625648523985,2021-06-09 05:42:12+00:00,2021-06-09 05:42:12+00:00,1,1,1,134.11,134.11,176,3,1,2,2,Potential Loyalists
1515915625650401954,2021-06-10 12:07:31+00:00,2021-06-10 12:07:31+00:00,1,1,1,134.11,134.11,174,3,1,2,2,Potential Loyalists
1515915625651581606,2021-06-13 12:45:33+00:00,2021-06-13 12:45:33+00:00,1,1,1,134.11,134.11,171,3,1,2,2,Potential Loyalists
1515915625656577242,2021-07-19 20:31:21+00:00,2021-07-19 20:31:21+00:00,1,1,1,134.11,134.11,135,4,1,2,2,Recent Customers
1515915625673122697,2021-10-24 05:07:45+00:00,2021-10-24 05:07:45+00:00,1,1,1,134.11,134.11,39,5,1,2,2,Recent Customers
1515915625682574843,2021-09-24 18:07:21+00:00,2021-09-24 18:07:21+00:00,1,1,1,134.11,134.11,68,4,1,2,2,Recent Customers
1515915625686485198,2021-11-12 13:14:51+00:00,2021-11-12 13:14:51+00:00,1,1,1,134.11,134.11,19,5,1,2,2,Recent Customers
1515915625692367523,2021-10-06 20:04:12+00:00,2021-10-06 20:04:12+00:00,1,1,1,134.11,134.11,56,5,1,2,2,Recent Customers
1515915625694509240,2021-10-24 11:09:03+00:00,2021-10-24 11:09:03+00:00,1,1,1,134.11,134.11,38,5,1,2,2,Recent Customers
